id,score1,score2,score3,final_score,school_name
1896,7.2,6.8,7.0,7.0,Trường THCS Bạch Đằng
1897,8.3,8.8,8.7,8.6,Trường THCS Nguyễn Hữu Thọ
1898,8.3,8.1,8.3,8.2,Trường THCS Colette
1899,9.4,9.3,9.6,9.4,Trường THCS Nguyễn Hữu Thọ
1900,7.7,8.2,7.9,7.9,Trường THCS Trần Văn Ơn
1901,8.1,8.0,8.3,8.1,Trường THCS Lê Quý Đôn
1902,3.7,3.2,5.7,4.2,Trường THCS Đoàn Thị Điểm
1903,5.7,5.4,6.0,5.7,Trường THPT Lê Quý Đôn
1904,8.0,8.4,7.9,8.1,Trường THCS Á Châu
1905,9.0,9.1,9.3,9.1,Trường THCS Lê Quý Đôn
1906,9.9,9.6,10.0,9.8,Trường THPT Gia Định
1907,8.1,8.1,7.9,8.0,Trường THCS Lê Quý Đôn
1908,5.7,6.2,6.6,6.2,Trường THCS Nguyễn Hữu Thọ
1909,9.0,9.0,9.5,9.2,Trường THPT Nguyễn Thượng Hiền
1910,9.0,9.2,9.5,9.2,Trường THCS Lê Quý Đôn
1911,8.3,8.5,8.5,8.4,Trường THCS Nguyễn Hữu Thọ
1912,8.8,8.5,8.8,8.7,Trường THPT Nguyễn Thượng Hiền
1913,8.9,8.7,9.3,9.0,Trường THPT Gia Định
1914,6.4,6.8,6.2,6.5,Trường THCS Bạch Đằng
1915,7.3,7.8,8.2,7.8,Trường THCS Việt Úc
1916,8.0,7.5,7.7,7.7,Trường THCS Nguyễn Du
1917,9.2,9.0,8.9,9.0,Trường THPT Gia Định
1918,6.0,3.6,4.1,4.6,Trường THCS Nguyễn Du
1919,7.1,7.3,7.5,7.3,Trường THPT Bùi Thị Xuân
1920,7.5,7.2,7.5,7.4,Trường THCS Bạch Đằng
1921,5.4,5.1,4.5,5.0,Trường THPT Mạc Đĩnh Chi
1922,8.9,8.2,8.6,8.6,Trường THCS Nguyễn Hữu Thọ
1923,8.5,8.3,8.7,8.5,Trường THPT Bùi Thị Xuân
1924,8.8,8.9,8.9,8.9,Trường THPT Phú Nhuận
1925,8.4,7.9,8.1,8.1,Trường THCS Việt Úc
1926,8.3,8.9,8.7,8.6,Trường THPT Trần Phú
1927,7.3,6.7,7.6,7.2,Trường THCS Nguyễn Du
1928,8.4,8.2,8.9,8.5,Trường THCS Nguyễn Hữu Thọ
1929,6.9,7.0,7.5,7.1,Trường THCS Đoàn Thị Điểm
1930,6.8,6.6,7.3,6.9,Trường THPT Phú Nhuận
1931,7.5,7.1,7.2,7.3,Trường THCS Á Châu
1932,9.4,9.1,9.6,9.4,Trường THCS Colette
1933,7.4,6.7,7.2,7.1,Trường THCS Lê Quý Đôn
1934,6.4,6.0,5.7,6.0,Trường THPT Lê Quý Đôn
1935,7.6,6.8,7.7,7.4,Trường THCS Trần Văn Ơn
1936,9.1,8.7,9.3,9.0,Trường THCS Lê Quý Đôn
1937,8.8,8.4,8.7,8.6,Trường THPT Nguyễn Thị Minh Khai
1938,7.4,7.7,8.2,7.8,Trường THPT Mạc Đĩnh Chi
1939,7.5,7.7,8.1,7.8,Trường THCS Nguyễn Hữu Thọ
1940,7.2,7.1,7.6,7.3,Trường THPT Lê Quý Đôn
1941,7.5,6.7,7.3,7.2,Trường THPT Nguyễn Hữu Huân
1942,6.1,5.6,6.0,5.9,Trường THPT Bùi Thị Xuân
1943,6.9,7.5,7.2,7.2,Trường THCS Hai Bà Trưng
1944,7.0,7.6,7.4,7.3,Trường THCS Nguyễn Du
1945,5.9,5.5,6.1,5.8,Trường THCS Á Châu
1946,8.2,8.1,7.9,8.1,Trường THPT Trần Phú
1947,7.0,6.8,7.1,7.0,Trường THCS Hai Bà Trưng
1948,9.8,9.6,10.0,9.8,Trường THCS Colette
1949,6.2,6.0,5.6,5.9,Trường THCS Đoàn Thị Điểm
1950,8.2,7.8,8.1,8.0,Trường THCS Bạch Đằng
1951,7.6,7.4,7.8,7.6,Trường THPT Nguyễn Hữu Huân
1952,8.9,8.7,9.0,8.9,Trường THCS Nguyễn Hữu Thọ
1953,8.0,8.0,8.3,8.1,Trường THPT Gia Định
1954,4.6,4.2,5.2,4.7,THPT Nguyễn Hữu Cầu
1955,8.9,9.3,9.4,9.2,Trường THPT Nguyễn Thượng Hiền
1956,6.1,5.6,5.7,5.8,Trường THPT Mạc Đĩnh Chi
1957,7.2,7.0,7.0,7.1,Trường THCS Việt Úc
1958,5.0,4.3,5.0,4.8,Trường THCS Đoàn Thị Điểm
1959,6.8,7.0,6.8,6.9,Trường THPT Nguyễn Thượng Hiền
1960,8.8,8.5,9.2,8.8,Trường THPT Bùi Thị Xuân
1961,6.2,6.3,6.3,6.3,Trường THCS Hai Bà Trưng
1962,5.9,5.4,5.6,5.6,Trường THPT Lê Quý Đôn
1963,6.2,6.4,7.0,6.5,Trường THPT Mạc Đĩnh Chi
1964,6.7,6.6,7.4,6.9,Trường THPT Nguyễn Hữu Huân
1965,3.8,3.2,4.8,3.9,Trường THCS Bạch Đằng
1966,5.8,6.4,6.3,6.2,THPT Nguyễn Hữu Cầu
1967,8.6,9.1,9.3,9.0,Trường THCS Việt Úc
1968,8.4,8.8,9.1,8.8,Trường THPT Nguyễn Thị Minh Khai
1969,6.8,7.3,6.8,7.0,Trường THPT Mạc Đĩnh Chi
1970,8.2,8.0,8.5,8.2,Trường THCS Việt Úc
1971,7.3,7.2,7.0,7.2,Trường THCS Trần Văn Ơn
1972,9.0,8.6,8.7,8.8,Trường THPT Bùi Thị Xuân
1973,8.1,8.6,8.8,8.5,Trường THPT Nguyễn Thị Minh Khai
1974,9.2,8.9,9.5,9.2,Trường THPT Nguyễn Thượng Hiền
1975,8.8,8.7,8.9,8.8,Trường THPT Nguyễn Thị Minh Khai
1976,7.9,7.6,7.7,7.7,Trường THCS Á Châu
1977,9.1,8.3,8.9,8.8,Trường THPT Gia Định
1978,7.9,7.8,7.7,7.8,Trường THCS Trần Văn Ơn
1979,7.6,7.7,7.1,7.5,Trường THPT Gia Định
1980,8.1,8.1,8.5,8.2,Trường THCS Colette
1981,9.8,9.6,10.0,9.8,Trường THCS Colette
1982,9.1,8.7,9.1,9.0,Trường THPT Lê Quý Đôn
1983,8.7,8.8,9.0,8.8,Trường THCS Lê Quý Đôn
1984,8.6,8.7,8.5,8.6,Trường THPT Nguyễn Thị Minh Khai
1985,8.9,8.3,8.8,8.7,Trường THPT Nguyễn Thượng Hiền
1986,5.8,5.5,5.9,5.7,Trường THCS Đoàn Thị Điểm
1987,7.9,8.0,8.2,8.0,Trường THCS Việt Úc
1988,4.3,3.3,5.1,4.2,Trường THPT Bùi Thị Xuân
1989,5.7,4.8,5.7,5.4,Trường THPT Mạc Đĩnh Chi
1990,9.0,9.3,9.0,9.1,Trường THCS Lê Quý Đôn
1991,9.9,9.8,9.9,9.9,Trường THCS Colette
1992,6.3,6.3,6.5,6.4,THPT Nguyễn Hữu Cầu
1993,5.7,6.4,6.2,6.1,Trường THCS Việt Úc
1994,9.2,9.2,9.4,9.3,Trường THCS Colette
1995,5.9,5.7,6.2,5.9,Trường THCS Việt Úc
1996,7.2,7.3,7.4,7.3,Trường THCS Đoàn Thị Điểm
1997,6.4,6.3,6.5,6.4,Trường THPT Mạc Đĩnh Chi
1998,6.4,5.8,5.6,5.9,THPT Nguyễn Hữu Cầu
1999,9.5,9.0,9.1,9.2,Trường THCS Lê Quý Đôn
2000,7.1,6.7,7.8,7.2,Trường THCS Trần Văn Ơn
2001,3.6,4.2,6.2,4.7,Trường THCS Đoàn Thị Điểm
2002,8.8,9.1,8.8,8.9,Trường THCS Nguyễn Hữu Thọ
2003,9.0,8.4,8.5,8.6,Trường THPT Lê Quý Đôn
2004,7.5,6.7,7.3,7.2,Trường THCS Việt Úc
2005,7.0,7.4,7.4,7.3,Trường THCS Á Châu
2006,7.7,7.2,7.2,7.4,Trường THPT Gia Định
2007,5.4,5.5,6.4,5.8,Trường THCS Hai Bà Trưng
2008,6.7,5.7,5.5,6.0,Trường THCS Nguyễn Du
2009,7.9,8.1,8.5,8.2,Trường THPT Phú Nhuận
2010,9.1,8.3,8.8,8.7,Trường THPT Nguyễn Thị Minh Khai
2011,8.1,7.2,7.7,7.7,Trường THCS Bạch Đằng
2012,9.8,9.7,10.0,9.8,Trường THPT Nguyễn Thượng Hiền
2013,8.7,8.8,9.3,8.9,Trường THPT Nguyễn Thị Minh Khai
2014,7.9,7.5,6.5,7.3,Trường THCS Hai Bà Trưng
2015,4.6,4.3,5.1,4.7,Trường THCS Nguyễn Du
2016,7.2,6.7,6.7,6.9,THPT Nguyễn Hữu Cầu
2017,5.5,5.4,6.6,5.8,Trường THPT Phú Nhuận
2018,5.8,3.7,4.9,4.8,Trường THCS Nguyễn Du
2019,7.5,8.2,7.7,7.8,Trường THCS Bạch Đằng
2020,6.1,6.4,6.4,6.3,Trường THPT Lê Quý Đôn
2021,4.0,3.2,5.7,4.3,THPT Nguyễn Hữu Cầu
2022,6.8,7.3,7.2,7.1,Trường THCS Nguyễn Du
2023,7.1,6.5,7.2,6.9,Trường THCS Đoàn Thị Điểm
2024,6.0,5.9,6.7,6.2,Trường THCS Bạch Đằng
2025,6.8,7.0,6.5,6.8,THPT Nguyễn Hữu Cầu
2026,6.7,4.0,5.0,5.2,Trường THCS Đoàn Thị Điểm
2027,9.9,9.7,9.8,9.8,Trường THCS Colette
2028,7.3,7.5,8.2,7.7,Trường THPT Bùi Thị Xuân
2029,8.6,8.2,8.7,8.5,Trường THCS Lê Quý Đôn
2030,9.2,9.0,9.1,9.1,Trường THCS Nguyễn Hữu Thọ
2031,6.9,7.4,7.6,7.3,Trường THCS Hai Bà Trưng
2032,5.9,6.5,5.6,6.0,Trường THPT Lê Quý Đôn
2033,9.0,8.9,9.4,9.1,Trường THCS Colette
2034,2.7,4.7,4.3,3.9,Trường THCS Nguyễn Du
2035,7.6,7.6,7.9,7.7,Trường THCS Việt Úc
2036,8.3,8.2,8.5,8.3,Trường THCS Nguyễn Hữu Thọ
2037,4.9,3.8,4.4,4.4,THPT Nguyễn Hữu Cầu
2038,7.7,8.0,8.4,8.0,Trường THPT Gia Định
2039,5.5,3.6,5.8,5.0,Trường THCS Nguyễn Du
2040,5.4,5.8,6.7,6.0,Trường THCS Đoàn Thị Điểm
2041,8.3,8.4,8.4,8.4,Trường THPT Bùi Thị Xuân
2042,9.3,9.2,9.3,9.3,Trường THPT Nguyễn Thượng Hiền
2043,8.4,8.0,8.0,8.1,Trường THPT Nguyễn Hữu Huân
2044,6.9,7.0,6.7,6.9,Trường THPT Mạc Đĩnh Chi
2045,8.1,8.3,8.3,8.2,Trường THCS Colette
2046,7.8,8.0,8.0,7.9,Trường THCS Việt Úc
2047,5.3,2.5,5.4,4.4,Trường THPT Lê Quý Đôn
2048,8.7,8.2,8.8,8.6,Trường THPT Nguyễn Thượng Hiền
2049,8.6,8.4,8.8,8.6,Trường THPT Gia Định
2050,7.3,7.9,7.9,7.7,Trường THPT Trần Phú
2051,6.6,6.1,6.4,6.4,Trường THCS Bạch Đằng
2052,8.4,8.0,8.3,8.2,Trường THCS Lê Quý Đôn
2053,6.3,5.7,5.5,5.8,Trường THPT Mạc Đĩnh Chi
2054,8.6,8.2,8.4,8.4,Trường THPT Nguyễn Hữu Huân
2055,7.4,7.6,7.5,7.5,Trường THPT Nguyễn Thượng Hiền
2056,7.3,7.0,6.9,7.1,Trường THCS Nguyễn Hữu Thọ
2057,6.9,6.7,7.5,7.0,Trường THCS Nguyễn Du
2058,9.9,9.7,9.9,9.8,Trường THPT Nguyễn Thị Minh Khai
2059,8.7,8.4,8.8,8.6,Trường THPT Nguyễn Thượng Hiền
2060,7.6,7.0,7.9,7.5,Trường THCS Trần Văn Ơn
2061,9.4,9.3,9.5,9.4,Trường THCS Nguyễn Hữu Thọ
2062,8.3,8.0,8.3,8.2,Trường THCS Bạch Đằng
2063,4.1,2.6,5.4,4.0,Trường THCS Trần Văn Ơn
2064,7.6,7.4,7.9,7.6,Trường THCS Nguyễn Hữu Thọ
2065,5.8,5.9,5.8,5.8,THPT Nguyễn Hữu Cầu
2066,6.9,6.7,7.0,6.9,Trường THPT Trần Phú
2067,6.5,5.6,6.7,6.3,Trường THPT Lê Quý Đôn
2068,9.3,9.4,9.5,9.4,Trường THCS Colette
2069,8.8,8.7,8.7,8.7,Trường THCS Nguyễn Hữu Thọ
2070,8.7,8.7,8.4,8.6,Trường THCS Lê Quý Đôn
2071,9.3,8.9,8.8,9.0,Trường THCS Colette
2072,8.5,8.6,8.6,8.6,Trường THCS Nguyễn Hữu Thọ
2073,3.9,3.1,4.2,3.7,THPT Nguyễn Hữu Cầu
2074,8.3,8.1,8.5,8.3,Trường THCS Việt Úc
2075,6.6,7.0,7.2,6.9,Trường THCS Đoàn Thị Điểm
2076,5.4,6.5,5.8,5.9,Trường THPT Mạc Đĩnh Chi
2077,6.4,7.0,7.2,6.9,Trường THPT Phú Nhuận
2078,6.6,6.1,5.8,6.2,Trường THCS Nguyễn Du
2079,6.8,6.6,7.2,6.9,Trường THPT Bùi Thị Xuân
2080,9.7,9.6,9.9,9.7,Trường THPT Gia Định
2081,9.8,9.8,9.9,9.8,Trường THCS Lê Quý Đôn
2082,6.1,4.7,6.8,5.9,Trường THPT Lê Quý Đôn
2083,6.8,6.8,6.8,6.8,Trường THCS Á Châu
2084,9.2,9.3,9.5,9.3,Trường THPT Trần Phú
2085,8.8,8.4,8.7,8.6,Trường THCS Á Châu
2086,9.2,9.4,8.9,9.2,Trường THCS Việt Úc
2087,6.8,6.9,7.3,7.0,Trường THPT Lê Quý Đôn
2088,7.4,7.6,7.8,7.6,Trường THCS Trần Văn Ơn
2089,8.7,8.7,8.8,8.7,Trường THPT Bùi Thị Xuân
2090,7.8,8.1,8.1,8.0,Trường THPT Bùi Thị Xuân
2091,5.8,5.4,6.6,5.9,Trường THCS Nguyễn Du
2092,9.8,9.8,9.9,9.8,Trường THPT Gia Định
2093,7.4,7.5,7.7,7.5,Trường THCS Trần Văn Ơn
2094,9.0,8.7,8.7,8.8,Trường THPT Nguyễn Thị Minh Khai
2095,9.8,9.7,9.9,9.8,Trường THPT Gia Định
2096,8.9,8.7,9.0,8.9,Trường THPT Trần Phú
2097,8.1,8.0,8.1,8.1,Trường THPT Nguyễn Thượng Hiền
2098,9.8,9.9,10.0,9.9,Trường THPT Nguyễn Thượng Hiền
2099,8.7,8.9,8.7,8.8,Trường THPT Nguyễn Thị Minh Khai
2100,7.3,6.6,7.3,7.1,Trường THCS Hai Bà Trưng
2101,6.4,6.9,7.2,6.8,Trường THCS Bạch Đằng
2102,9.0,9.3,9.5,9.3,Trường THCS Colette
2103,8.3,8.1,8.1,8.2,Trường THCS Trần Văn Ơn
2104,7.3,6.9,7.5,7.2,Trường THPT Nguyễn Hữu Huân
2105,7.4,7.2,7.9,7.5,Trường THCS Á Châu
2106,7.3,7.0,7.4,7.2,Trường THPT Nguyễn Hữu Huân
2107,9.4,8.9,9.3,9.2,Trường THPT Gia Định
2108,7.0,7.4,8.2,7.5,Trường THPT Nguyễn Thị Minh Khai
2109,7.5,6.2,7.3,7.0,Trường THCS Lê Quý Đôn
2110,8.9,8.2,9.0,8.7,Trường THCS Á Châu
2111,4.1,4.0,5.0,4.4,Trường THCS Nguyễn Du
2112,6.9,7.5,7.6,7.3,Trường THPT Bùi Thị Xuân
2113,9.9,9.6,10.0,9.8,Trường THPT Nguyễn Thị Minh Khai
2114,6.0,5.3,6.1,5.8,Trường THCS Bạch Đằng
2115,8.7,8.9,8.8,8.8,Trường THPT Gia Định
2116,6.1,5.7,5.7,5.8,Trường THCS Nguyễn Du
2117,9.4,9.4,9.1,9.3,Trường THCS Lê Quý Đôn
2118,9.7,9.7,9.8,9.7,Trường THCS Colette
2119,6.8,5.6,6.0,6.1,Trường THCS Đoàn Thị Điểm
2120,8.1,8.1,8.1,8.1,Trường THPT Phú Nhuận
2121,8.8,8.3,8.7,8.6,Trường THCS Việt Úc
2122,7.6,7.1,7.8,7.5,Trường THPT Nguyễn Thượng Hiền
2123,4.5,5.0,5.2,4.9,Trường THPT Lê Quý Đôn
2124,8.0,8.2,8.1,8.1,Trường THCS Á Châu
2125,8.2,8.3,8.6,8.4,Trường THCS Nguyễn Du
2126,7.3,7.5,7.9,7.6,Trường THPT Bùi Thị Xuân
2127,7.4,7.5,7.5,7.5,Trường THCS Colette
2128,6.9,7.0,7.2,7.0,Trường THCS Bạch Đằng
2129,8.2,7.8,8.0,8.0,Trường THCS Nguyễn Hữu Thọ
2130,9.6,9.6,9.3,9.5,Trường THPT Nguyễn Thượng Hiền
2131,8.4,7.9,8.3,8.2,Trường THCS Việt Úc
2132,4.5,3.3,4.9,4.2,Trường THPT Mạc Đĩnh Chi
2133,9.7,9.8,10.0,9.8,Trường THCS Lê Quý Đôn
2134,6.2,5.5,6.7,6.1,Trường THCS Nguyễn Du
2135,9.5,9.3,8.9,9.2,Trường THCS Nguyễn Hữu Thọ
2136,6.4,5.7,5.6,5.9,Trường THCS Á Châu
2137,8.0,7.9,8.4,8.1,Trường THPT Nguyễn Thị Minh Khai
2138,6.7,6.2,7.1,6.7,Trường THCS Trần Văn Ơn
2139,7.6,7.8,7.4,7.6,Trường THPT Lê Quý Đôn
2140,8.2,8.0,8.4,8.2,Trường THPT Nguyễn Thượng Hiền
2141,8.3,7.8,8.0,8.0,Trường THCS Lê Quý Đôn
2142,8.4,8.1,8.1,8.2,Trường THPT Nguyễn Thị Minh Khai
2143,4.5,4.0,5.1,4.5,THPT Nguyễn Hữu Cầu
2144,7.1,6.4,7.2,6.9,Trường THPT Mạc Đĩnh Chi
2145,6.4,5.6,6.2,6.1,Trường THCS Đoàn Thị Điểm
2146,9.6,9.3,9.5,9.5,Trường THCS Nguyễn Hữu Thọ
2147,9.5,9.0,9.4,9.3,Trường THCS Á Châu
2148,8.0,7.4,7.8,7.7,Trường THCS Lê Quý Đôn
2149,5.7,6.4,6.4,6.2,Trường THCS Nguyễn Du
2150,8.1,8.0,8.5,8.2,Trường THPT Nguyễn Thị Minh Khai
2151,9.0,9.3,9.3,9.2,Trường THCS Nguyễn Hữu Thọ
2152,8.2,8.1,8.0,8.1,Trường THCS Colette
2153,8.6,8.2,9.2,8.7,Trường THCS Lê Quý Đôn
2154,7.7,8.1,7.6,7.8,Trường THCS Bạch Đằng
2155,4.3,3.9,5.0,4.4,Trường THCS Bạch Đằng
2156,8.3,8.0,8.0,8.1,Trường THPT Nguyễn Thượng Hiền
2157,8.0,8.1,8.3,8.1,Trường THPT Bùi Thị Xuân
2158,8.2,7.8,8.2,8.1,Trường THCS Nguyễn Hữu Thọ
2159,6.7,6.9,7.3,7.0,Trường THCS Trần Văn Ơn
2160,5.7,5.1,6.1,5.6,Trường THCS Bạch Đằng
2161,7.5,6.5,7.2,7.1,Trường THCS Nguyễn Du
2162,5.3,5.9,5.5,5.6,Trường THCS Việt Úc
2163,5.6,5.6,6.8,6.0,Trường THCS Bạch Đằng
2164,6.4,6.3,7.2,6.6,Trường THPT Phú Nhuận
2165,6.2,5.8,5.8,5.9,Trường THPT Lê Quý Đôn
2166,6.2,5.7,6.3,6.1,Trường THPT Lê Quý Đôn
2167,9.0,9.2,9.2,9.1,Trường THPT Nguyễn Thị Minh Khai
2168,5.3,3.3,4.4,4.3,Trường THPT Mạc Đĩnh Chi
2169,5.7,5.5,6.0,5.7,Trường THPT Trần Phú
2170,7.0,6.7,7.0,6.9,Trường THCS Trần Văn Ơn
2171,7.5,8.2,7.0,7.6,Trường THPT Phú Nhuận
2172,5.9,5.9,6.1,6.0,Trường THCS Nguyễn Du
2173,7.5,7.3,8.1,7.6,Trường THPT Trần Phú
2174,9.1,9.2,9.2,9.2,Trường THPT Nguyễn Thượng Hiền
2175,7.4,7.1,7.7,7.4,Trường THCS Bạch Đằng
2176,8.8,8.6,8.8,8.7,Trường THPT Nguyễn Hữu Huân
2177,8.4,8.5,8.4,8.4,Trường THCS Hai Bà Trưng
2178,8.0,7.9,8.4,8.1,Trường THPT Nguyễn Thị Minh Khai
2179,9.7,9.8,10.0,9.8,Trường THCS Lê Quý Đôn
2180,8.5,8.3,9.0,8.6,Trường THCS Colette
2181,8.8,8.7,9.0,8.8,Trường THPT Nguyễn Thượng Hiền
2182,9.3,9.2,9.3,9.3,Trường THCS Nguyễn Hữu Thọ
2183,7.0,7.0,6.8,6.9,Trường THPT Mạc Đĩnh Chi
2184,4.3,4.3,4.6,4.4,Trường THPT Mạc Đĩnh Chi
2185,9.1,9.3,9.3,9.2,Trường THPT Gia Định
2186,8.5,8.2,8.6,8.4,Trường THPT Nguyễn Hữu Huân
2187,5.9,4.3,5.2,5.1,Trường THPT Lê Quý Đôn
2188,8.7,8.6,9.0,8.8,Trường THPT Nguyễn Thượng Hiền
2189,7.8,7.2,8.1,7.7,Trường THPT Nguyễn Thị Minh Khai
2190,8.4,8.4,8.8,8.5,Trường THPT Nguyễn Hữu Huân
2191,7.4,7.7,7.5,7.5,Trường THCS Việt Úc
2192,4.4,3.6,4.5,4.2,THPT Nguyễn Hữu Cầu
2193,8.1,8.2,8.1,8.1,Trường THPT Nguyễn Thị Minh Khai
2194,8.8,8.6,9.0,8.8,Trường THCS Lê Quý Đôn
2195,7.8,7.3,7.5,7.5,Trường THCS Nguyễn Hữu Thọ
2196,7.6,7.5,7.9,7.7,Trường THPT Trần Phú
2197,7.4,7.5,7.4,7.4,Trường THCS Lê Quý Đôn
2198,7.7,7.9,7.1,7.6,Trường THCS Á Châu
2199,7.4,6.7,7.6,7.2,Trường THPT Nguyễn Hữu Huân
2200,7.1,6.3,6.3,6.6,Trường THPT Lê Quý Đôn
2201,7.2,7.4,7.9,7.5,Trường THCS Trần Văn Ơn
2202,7.6,7.6,7.5,7.6,Trường THCS Nguyễn Hữu Thọ
2203,6.1,6.1,6.5,6.2,Trường THCS Nguyễn Du
2204,9.2,8.5,9.1,8.9,Trường THCS Nguyễn Hữu Thọ
2205,6.2,6.0,6.1,6.1,Trường THCS Nguyễn Du
2206,8.0,7.6,7.3,7.6,Trường THCS Lê Quý Đôn
2207,7.4,7.8,7.2,7.5,Trường THCS Việt Úc
2208,6.8,6.3,6.9,6.7,Trường THCS Bạch Đằng
2209,8.5,8.6,8.9,8.7,Trường THCS Lê Quý Đôn
2210,5.5,6.3,5.5,5.8,Trường THPT Lê Quý Đôn
2211,5.2,4.0,5.4,4.9,Trường THPT Lê Quý Đôn
2212,7.9,7.8,8.5,8.1,Trường THCS Lê Quý Đôn
2213,9.4,8.9,9.1,9.1,Trường THPT Nguyễn Thượng Hiền
2214,8.2,8.0,8.3,8.2,Trường THCS Lê Quý Đôn
2215,7.5,7.9,7.7,7.7,THPT Nguyễn Hữu Cầu
2216,8.0,7.7,8.0,7.9,Trường THPT Gia Định
2217,8.9,8.6,8.6,8.7,Trường THCS Lê Quý Đôn
2218,9.3,9.2,9.6,9.4,Trường THCS Nguyễn Hữu Thọ
2219,9.3,8.9,8.8,9.0,Trường THPT Nguyễn Thị Minh Khai
2220,7.0,7.1,7.3,7.1,Trường THPT Phú Nhuận
2221,7.0,7.0,7.1,7.0,Trường THCS Bạch Đằng
2222,8.2,7.9,8.4,8.2,Trường THPT Nguyễn Thượng Hiền
2223,7.7,7.7,8.1,7.8,THPT Nguyễn Hữu Cầu
2224,8.0,8.3,8.1,8.1,Trường THCS Trần Văn Ơn
2225,7.8,7.0,7.6,7.5,Trường THPT Nguyễn Thượng Hiền
2226,5.6,4.4,5.4,5.1,THPT Nguyễn Hữu Cầu
2227,8.1,8.5,8.2,8.3,Trường THCS Lê Quý Đôn
2228,6.7,6.9,6.9,6.8,Trường THCS Trần Văn Ơn
2229,8.8,8.6,8.9,8.8,Trường THCS Đoàn Thị Điểm
2230,7.6,8.0,8.3,8.0,Trường THPT Mạc Đĩnh Chi
2231,6.0,6.2,5.4,5.9,Trường THCS Nguyễn Du
2232,8.2,8.0,8.4,8.2,Trường THCS Á Châu
2233,6.1,5.8,5.1,5.7,Trường THCS Nguyễn Du
2234,8.4,8.3,8.7,8.5,Trường THCS Lê Quý Đôn
2235,6.2,5.3,6.2,5.9,Trường THCS Á Châu
2236,9.6,9.4,9.1,9.4,Trường THCS Colette
2237,9.8,9.7,10.0,9.8,Trường THPT Nguyễn Thị Minh Khai
2238,4.3,4.3,5.1,4.6,THPT Nguyễn Hữu Cầu
2239,9.3,9.5,9.1,9.3,Trường THPT Gia Định
2240,5.9,5.6,5.9,5.8,Trường THPT Nguyễn Thị Minh Khai
2241,8.3,8.0,7.9,8.1,Trường THCS Colette
2242,7.3,7.6,8.0,7.6,Trường THCS Nguyễn Du
2243,7.8,7.3,8.1,7.7,Trường THPT Trần Phú
2244,8.0,8.1,8.1,8.1,Trường THPT Nguyễn Hữu Huân
2245,8.1,8.1,8.2,8.1,Trường THCS Nguyễn Hữu Thọ
2246,7.0,6.9,7.0,7.0,Trường THCS Nguyễn Du
2247,7.5,7.6,7.9,7.7,Trường THPT Nguyễn Thượng Hiền
2248,7.0,6.6,7.1,6.9,Trường THPT Phú Nhuận
2249,7.3,7.0,7.3,7.2,Trường THCS Bạch Đằng
2250,6.0,6.1,6.0,6.0,Trường THCS Trần Văn Ơn
2251,7.3,7.2,7.1,7.2,Trường THCS Colette
2252,8.2,8.2,8.2,8.2,Trường THCS Colette
2253,5.9,6.2,6.7,6.3,Trường THCS Việt Úc
2254,7.1,7.0,7.2,7.1,Trường THCS Lê Quý Đôn
2255,7.3,7.3,7.1,7.2,Trường THPT Lê Quý Đôn
2256,6.1,6.1,6.3,6.2,Trường THCS Nguyễn Du
2257,5.0,3.0,4.3,4.1,Trường THCS Đoàn Thị Điểm
2258,4.1,4.7,6.0,4.9,Trường THCS Nguyễn Du
2259,9.0,9.1,9.6,9.2,Trường THPT Nguyễn Thị Minh Khai
2260,8.8,8.7,8.5,8.7,Trường THPT Nguyễn Thị Minh Khai
2261,8.4,8.1,8.0,8.2,Trường THPT Nguyễn Thượng Hiền
2262,8.2,8.0,8.4,8.2,Trường THPT Trần Phú
2263,4.9,5.5,5.1,5.2,THPT Nguyễn Hữu Cầu
2264,8.1,8.1,8.4,8.2,Trường THCS Nguyễn Hữu Thọ
2265,9.0,9.0,9.2,9.1,Trường THPT Gia Định
2266,5.7,5.4,5.6,5.6,Trường THPT Mạc Đĩnh Chi
2267,7.6,8.0,7.3,7.6,Trường THPT Phú Nhuận
2268,5.4,5.9,5.6,5.6,Trường THCS Đoàn Thị Điểm
2269,8.7,9.0,8.9,8.9,Trường THPT Lê Quý Đôn
2270,8.9,8.6,9.1,8.9,Trường THPT Nguyễn Thượng Hiền
2271,7.4,6.5,7.5,7.1,Trường THCS Trần Văn Ơn
2272,5.2,5.0,5.3,5.2,Trường THCS Bạch Đằng
2273,8.2,8.1,8.4,8.2,Trường THCS Nguyễn Hữu Thọ
2274,5.9,6.0,5.7,5.9,Trường THCS Nguyễn Du
2275,8.1,7.4,7.5,7.7,Trường THCS Đoàn Thị Điểm
2276,8.1,8.0,8.1,8.1,Trường THCS Trần Văn Ơn
2277,6.7,5.8,5.5,6.0,Trường THCS Nguyễn Du
2278,8.0,8.4,8.8,8.4,Trường THPT Nguyễn Thị Minh Khai
2279,6.6,6.8,6.6,6.7,Trường THPT Bùi Thị Xuân
2280,7.6,7.8,7.5,7.6,Trường THPT Trần Phú
2281,9.7,9.6,9.9,9.7,Trường THPT Nguyễn Thị Minh Khai
2282,9.3,9.3,9.1,9.2,Trường THPT Nguyễn Thượng Hiền
2283,6.9,6.6,7.1,6.9,Trường THPT Bùi Thị Xuân
2284,7.7,7.3,8.2,7.7,Trường THPT Nguyễn Thị Minh Khai
